Team,Level,Source,Target,Rule,Notes
Sonic,Egg Fleet,Bottom Route Walkway After First Ship Cannon Speed,Platform With Checkpoint 1 Bottom,,
Sonic,Egg Fleet,Bottom Route Walkway After First Ship Cannon,Bottom Route Walkway After First Ship Cannon Flying,CannonFlyingSonicEF,
Sonic,Egg Fleet,Bottom Route Walkway After First Ship Cannon Flying,Bottom Route Top Platform With Item Capsule,,
Sonic,Egg Fleet,Bottom Route Walkway After First Ship Cannon,Bottom Route Walkway After First Ship Cannon Power,CannonPowerSonicEF,
Sonic,Egg Fleet,Bottom Route Walkway After First Ship Cannon Power,Bottom Route Platform With Single Spring,,
Sonic,Egg Fleet,Bottom Route Top Platform With Item Capsule,Bottom Route Platform With Single Spring,,
Sonic,Egg Fleet,Bottom Route Top Platform With Item Capsule,Platform With Checkpoint 1 Bottom,,
Sonic,Egg Fleet,Top Route With Rail After First Ship,Platform With Checkpoint 1 Bottom,,
Sonic,Egg Fleet,Bottom Route Platform With Single Spring,Platform With Checkpoint 1 Bottom,,
Sonic,Egg Fleet,Platform With Checkpoint 1 Bottom,Bottom Route Platform With Single Spring,,
Sonic,Egg Fleet,Platform With Checkpoint 1 Bottom,Square Floating Platform Below Checkpoint 1,SquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Square Floating Platform Below Checkpoint 1,Platform With Checkpoint 1 Bottom,SquareFloatingPlatformandTripleSpringSonicEF,
Sonic,Egg Fleet,Square Floating Platform Below Checkpoint 1,Top Route With Rail After First Ship,,
Sonic,Egg Fleet,Platform With Checkpoint 1 Bottom,Bottom Route Top Platform With Item Capsule,FlyingAnyorTripleSpringSonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 1 Bottom,Top Route With Rail After First Ship,FlyingAnyorTripleSpringSonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 1 Bottom,Bonus Key 1,,
Sonic,Egg Fleet,Platform With Checkpoint 1 Bottom,Platform With Checkpoint 1 Top,TripleSpringSonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 1 Top,Platform With Checkpoint 1 Bottom,,
Sonic,Egg Fleet,Platform With Checkpoint 1 Top,Checkpoint 1,,
Sonic,Egg Fleet,Checkpoint 1,Platform With Checkpoint 1 Top,,
Sonic,Egg Fleet,Platform With Checkpoint 1 Top,Square Floating Platform At Checkpoint 1,SquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Square Floating Platform At Checkpoint 1,Platform With Checkpoint 1 Top,SquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Square Floating Platform At Checkpoint 1,Square Floating Platform At Checkpoint 1 Lower,SquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Square Floating Platform At Checkpoint 1 Lower,Square Floating Platform At Checkpoint 1,FlyingAnyandSquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Square Floating Platform At Checkpoint 1 Lower,Walkway After Checkpoint 1,FlyingAnySonicEF,
Sonic,Egg Fleet,Walkway After Checkpoint 1,Square Floating Platform At Checkpoint 1 Lower,,
Sonic,Egg Fleet,Square Floating Platform At Checkpoint 1,Walkway After Checkpoint 1,FlyingAnyorLightDashSonicEF,
Sonic,Egg Fleet,Walkway After Checkpoint 1,Square Floating Platform At Checkpoint 1,FlyingAnyorLightDashSonicEF,
Sonic,Egg Fleet,Walkway After Checkpoint 1,Many Platforms and Rails After Checkpoint 1,,
Sonic,Egg Fleet,Many Platforms and Rails After Checkpoint 1,Walkway After Checkpoint 1,,
Sonic,Egg Fleet,Many Platforms and Rails After Checkpoint 1,Second Ship,,
Sonic,Egg Fleet,Second Ship,Many Platforms and Rails After Checkpoint 1,,
Sonic,Egg Fleet,Second Ship,Second Ship After Door,KillGroundEnemyE2000SonicEF,
Sonic,Egg Fleet,Second Ship After Door,Second Ship,NOTPOSSIBLE,
Sonic,Egg Fleet,Second Ship After Door,First Propeller,PropellerSonicEF,
Sonic,Egg Fleet,First Propeller,First Propeller Section,PropellerSonicEF,
Sonic,Egg Fleet,First Propeller Section,Third Ship Start,PropellerSonicEF,
Sonic,Egg Fleet,Third Ship Start,Checkpoint 2,,
Sonic,Egg Fleet,Checkpoint 2,Third Ship Start,,
Sonic,Egg Fleet,Third Ship Start,Third Ship First Platform,FlyingAnyor(KillGroundEnemyCannonandSingleSpring)SonicEF,
Sonic,Egg Fleet,Third Ship First Platform,Third Ship Start,,
Sonic,Egg Fleet,Third Ship First Platform,Third Ship Pit,,
Sonic,Egg Fleet,Third Ship Pit,Third Ship Vertical Climb Start,FanSonicEF,
Sonic,Egg Fleet,Third Ship Vertical Climb Start,Third Ship Pit,,
Sonic,Egg Fleet,Third Ship First Platform,Third Ship Vertical Climb Start,SquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Third Ship Vertical Climb Start,Third Ship First Platform,SquareFloatingPlatformSonicEF,
Sonic,Egg Fleet,Third Ship Vertical Climb Start,Third Ship Vertical Climb,FlyingAnySonicEF,
Sonic,Egg Fleet,Third Ship Vertical Climb,Third Ship Vertical Climb Start,,
Sonic,Egg Fleet,Third Ship Vertical Climb,Third Ship Interior Pit,,
Sonic,Egg Fleet,Third Ship Vertical Climb,Third Ship Interior Left Climb Middle,FlyingAnySonicEF,
Sonic,Egg Fleet,Third Ship Vertical Climb,Third Ship Interior Right Climb Middle,FlyingAnySonicEF,
Sonic,Egg Fleet,Third Ship Interior Pit,Third Ship Interior Left Climb Start,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Third Ship Interior Left Climb Start,Third Ship Interior Pit,,
Sonic,Egg Fleet,Third Ship Interior Pit,Third Ship Interior Right Climb Start,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Third Ship Interior Right Climb Start,Third Ship Interior Pit,,
Sonic,Egg Fleet,Third Ship Interior Left Climb Start,Third Ship Interior Left Climb ,FlyingAnyor(KillGroundEnemyCannonandTripleSpring)SonicEF,
Sonic,Egg Fleet,Third Ship Interior Left Climb ,Third Ship Interior Left Climb Start,,
Sonic,Egg Fleet,Third Ship Interior Left Climb ,Third Ship Interior Left Climb Middle,PoleSonicEF,
Sonic,Egg Fleet,Third Ship Interior Left Climb Middle,Third Ship Interior Left Climb ,,
Sonic,Egg Fleet,Third Ship Interior Left Climb Middle,Third Ship Interior Left Climb Top,FlyingAnyorPoleSonicEF,
Sonic,Egg Fleet,Third Ship Interior Left Climb Top,Third Ship Interior Left Climb Middle,,
Sonic,Egg Fleet,Third Ship Interior Left Climb Top,Third Ship Door,FlyingAnyorPoleSonicEF,
Sonic,Egg Fleet,Third Ship Door,Third Ship Interior Left Climb Top,,
Sonic,Egg Fleet,Third Ship Interior Right Climb Start,Third Ship Interior Right Climb ,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Third Ship Interior Right Climb ,Third Ship Interior Right Climb Start,,
Sonic,Egg Fleet,Third Ship Interior Right Climb ,Third Ship Interior Right Climb Middle,PoleSonicEF,
Sonic,Egg Fleet,Third Ship Interior Right Climb Middle,Third Ship Interior Right Climb ,,
Sonic,Egg Fleet,Third Ship Interior Right Climb Middle,Third Ship Interior Right Climb Top,FlyingAnyorPoleSonicEF,
Sonic,Egg Fleet,Third Ship Interior Right Climb Top,Third Ship Interior Right Climb Middle,,
Sonic,Egg Fleet,Third Ship Interior Right Climb Top,Third Ship Door,FlyingAnyorPoleSonicEF,
Sonic,Egg Fleet,Third Ship Door,Third Ship Interior Right Climb Top,,
Sonic,Egg Fleet,Third Ship Door,Third Ship After Door,KillGroundEnemyE2000SonicEF,
Sonic,Egg Fleet,Third Ship After Door,Third Ship Door,NOTPOSSIBLE,
Sonic,Egg Fleet,Third Ship After Door,Third Ship Destruction Scene,RocketAccelSonicEF,might be possible with nothing
Sonic,Egg Fleet,Third Ship Destruction Scene,Rail After Third Ship,,where team rose starts
Sonic,Egg Fleet,Rail After Third Ship,Floating Square Platform After Third Ship,FlyingAnyandFloatingSquarePlatformandRainbowRingsSonicEF,
Sonic,Egg Fleet,Floating Square Platform After Third Ship,Top Right Structure After Third Ship,FlyingAnySonicEF,
Sonic,Egg Fleet,Floating Square Platform After Third Ship,Rail Around Big Fan ,LightDashSonicEF,
Sonic,Egg Fleet,Rail Around Big Fan ,Floating Square Platform After Third Ship,LightDashSonicEF,be careful with this one
Sonic,Egg Fleet,Floating Square Platform After Third Ship,Fans After Third Ship,FanSonicEF,
Sonic,Egg Fleet,Top Right Structure After Third Ship,Fans After Third Ship,FanSonicEF,
Sonic,Egg Fleet,Rail After Third Ship,Below Route Platform After Third Ship,,
Sonic,Egg Fleet,Below Route Platform After Third Ship,Fans After Third Ship,FanSonicEF,
Sonic,Egg Fleet,Fans After Third Ship,Left Structure After Third Ship,FanSonicEF,
Sonic,Egg Fleet,Fans After Third Ship,Rail Around Big Fan ,FanSonicEF,
Sonic,Egg Fleet,Left Structure After Third Ship,Rail Around Big Fan ,,
Sonic,Egg Fleet,Rail Around Big Fan ,Left Structure After Third Ship,FlyingAnySonicEF,
Sonic,Egg Fleet,Left Structure After Third Ship,Top Of Left Structure After Third Ship,FlyingAnySonicEF,
Sonic,Egg Fleet,Top Of Left Structure After Third Ship,Left Structure After Third Ship,,
Sonic,Egg Fleet,Top Of Left Structure After Third Ship,Big Fan After Third Ship,FanandTripleSpringSonicEF,
Sonic,Egg Fleet,Big Fan After Third Ship,Top Of Left Structure After Third Ship,FanSonicEF,
Sonic,Egg Fleet,Big Fan After Third Ship,Rail Around Big Fan ,FanSonicEF,
Sonic,Egg Fleet,Rail Around Big Fan ,Left Platform With Fan In Middle,,
Sonic,Egg Fleet,Left Platform With Fan In Middle,Rail Around Big Fan ,FlyingAnySonicEF,
Sonic,Egg Fleet,Left Platform With Fan In Middle,Right Platform With Fan In Middle,FanSonicEF,
Sonic,Egg Fleet,Right Platform With Fan In Middle,Left Platform With Fan In Middle,FanSonicEF,
Sonic,Egg Fleet,Right Platform With Fan In Middle,Back Platform With Fan In Middle,,
Sonic,Egg Fleet,Back Platform With Fan In Middle,Right Platform With Fan In Middle,FlyingAnySonicEF,
Sonic,Egg Fleet,Left Platform With Fan In Middle,Back Platform With Fan In Middle,,
Sonic,Egg Fleet,Back Platform With Fan In Middle,Left Platform With Fan In Middle,FlyingAnySonicEF,
Sonic,Egg Fleet,Back Platform With Fan In Middle,Back Platform With Fan In Middle Case,KillGroundEnemyPlainShieldE2000SonicEF,plain shield with bazooka and E2000
Sonic,Egg Fleet,Back Platform With Fan In Middle Case,Platform With Checkpoint 3 Start,FanandSwitchSonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 3 Start,Back Platform With Fan In Middle,,
Sonic,Egg Fleet,Platform With Checkpoint 3 Start,Platform With Checkpoint 3 Second Level,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 3 Second Level,Platform With Checkpoint 3 Start,,
Sonic,Egg Fleet,Platform With Checkpoint 3 Second Level,Platform With Checkpoint 3 Third Level,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 3 Third Level,Platform With Checkpoint 3 Second Level,,
Sonic,Egg Fleet,Platform With Checkpoint 3 Third Level,Platform With Checkpoint 3 Fourth Level,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 3 Fourth Level,Platform With Checkpoint 3 Third Level,,
Sonic,Egg Fleet,Platform With Checkpoint 3 Fourth Level,Checkpoint 3,,
Sonic,Egg Fleet,Checkpoint 3,Platform With Checkpoint 3 Fourth Level,,
Sonic,Egg Fleet,Platform With Checkpoint 3 Fourth Level,Bonus Key 2,,
Sonic,Egg Fleet,Platform With Checkpoint 3 Fourth Level,Fourth Ship,DashRampSonicEF,
Sonic,Egg Fleet,Fourth Ship,Lower Path After Fourth Ship,FlyingAnyorLightDashSonicEF,can be made with pure speed
Sonic,Egg Fleet,Fourth Ship,Upper Path After Fourth Ship,LightDashSonicEF,
Sonic,Egg Fleet,Lower Path After Fourth Ship,Upper Path After Fourth Ship,FlyingAnySonicEF,
Sonic,Egg Fleet,Upper Path After Fourth Ship,Lower Path After Fourth Ship,,
Sonic,Egg Fleet,Lower Path After Fourth Ship,Small Platform Below Fifth Ship,,
Sonic,Egg Fleet,Small Platform Below Fifth Ship,Fifth Ship,FlyingAnyorTripleSpringSonicEF,
Sonic,Egg Fleet,Upper Path After Fourth Ship,Fifth Ship,,
Sonic,Egg Fleet,Fifth Ship,Upper Path After Fourth Ship,,this also allows for lower path as well
Sonic,Egg Fleet,Fifth Ship,Platform With Checkpoint 4,,
Sonic,Egg Fleet,Platform With Checkpoint 4,Fifth Ship,FlyingAnyorTripleSpringSonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 4,Checkpoint 4,,
Sonic,Egg Fleet,Checkpoint 4,Platform With Checkpoint 4,,
Sonic,Egg Fleet,Platform With Checkpoint 4,Platform With Checkpoint 4 Propeller,PropellerSonicEF,
Sonic,Egg Fleet,Platform With Checkpoint 4 Propeller,First Propeller Path,PropellerSonicEF,
Sonic,Egg Fleet,First Propeller Path,Ship In First Propeller Path,PropellerSonicEF,
Sonic,Egg Fleet,Ship In First Propeller Path,Ship In First Propeller Path Propeller,PropellerSonicEF,
Sonic,Egg Fleet,Ship In First Propeller Path Propeller,Second Propeller Path,PropellerSonicEF,
Sonic,Egg Fleet,First Propeller Path,Sixth Ship Start,,
Sonic,Egg Fleet,Second Propeller Path,Sixth Ship Start,,
Sonic,Egg Fleet,Sixth Ship Start,Checkpoint 5,,
Sonic,Egg Fleet,Checkpoint 5,Sixth Ship Start,,
Sonic,Egg Fleet,Sixth Ship Start,Sixth Ship First Platform,FlyingAnyor(KillGroundEnemyCannonandSingleSpring)SonicEF,
Sonic,Egg Fleet,Sixth Ship First Platform,Sixth Ship Start,,
Sonic,Egg Fleet,Sixth Ship First Platform,Sixth Ship Pit,,
Sonic,Egg Fleet,Sixth Ship Pit,Sixth Ship First Platform,FanorFlyingAnySonicEF,
Sonic,Egg Fleet,Sixth Ship First Platform,Sixth Ship Vertical Climb Start,Flying3CharsSonicEF,
Sonic,Egg Fleet,Sixth Ship Vertical Climb Start,Sixth Ship Pit,,
Sonic,Egg Fleet,Sixth Ship Vertical Climb Start,Sixth Ship Vertical Climb,FlyingAnySonicEF,
Sonic,Egg Fleet,Sixth Ship Vertical Climb,Sixth Ship Vertical Climb Start,,
Sonic,Egg Fleet,Sixth Ship Vertical Climb,Sixth Ship Interior Bottom Left,,
Sonic,Egg Fleet,Sixth Ship Vertical Climb,Sixth Ship Interior Bottom Right,,
Sonic,Egg Fleet,Sixth Ship Vertical Climb,Sixth Ship Interior Third Left,FlyingAnySonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Third Left,Sixth Ship Vertical Climb,FlyingAnySonicEF,
Sonic,Egg Fleet,Sixth Ship Vertical Climb,Sixth Ship Interior Third Right,FlyingAnyorLightDashSonicEF,has ring line here
Sonic,Egg Fleet,Sixth Ship Interior Third Right,Sixth Ship Vertical Climb,FlyingAnySonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Left,Sixth Ship Interior Bottom Middle,FanSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Middle,Sixth Ship Interior Bottom Left,FanSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Right,Sixth Ship Interior Bottom Middle,FanSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Middle,Sixth Ship Interior Bottom Right,FanSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Middle,Bonus Key 3,,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Left,Sixth Ship Interior Second Left,FlyingAnyor(KillGroundEnemyCannonandSingleSpring)SonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Second Left,Sixth Ship Interior Bottom Left,,
Sonic,Egg Fleet,Sixth Ship Interior Second Left,Sixth Ship Interior Third Left,KillGroundEnemyCannonandPoleandSwitchSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Third Left,Sixth Ship Interior Second Left,,
Sonic,Egg Fleet,Sixth Ship Interior Third Left,Sixth Ship Interior Top Left,FlyingAnyorPoleSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Top Left,Sixth Ship Interior Third Left,,
Sonic,Egg Fleet,Sixth Ship Interior Top Left,Sixth Ship Door,,
Sonic,Egg Fleet,Sixth Ship Door,Sixth Ship Interior Top Left,,
Sonic,Egg Fleet,Sixth Ship Interior Bottom Right,Sixth Ship Interior Bottom Right Case,KillGroundEnemySpikeShieldSonicEF,laser gate here makes this required
Sonic,Egg Fleet,Sixth Ship Interior Bottom Right Case,Sixth Ship Interior Second Right,SingleSpringSonicEF,laser gate here makes this required
Sonic,Egg Fleet,Sixth Ship Interior Second Right,Sixth Ship Interior Bottom Right,,
Sonic,Egg Fleet,Sixth Ship Interior Second Right,Sixth Ship Interior Third Right,PoleSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Third Right,Sixth Ship Interior Second Right,,
Sonic,Egg Fleet,Sixth Ship Interior Third Right,Sixth Ship Interior Top Right,FlyingAnyorPoleSonicEF,
Sonic,Egg Fleet,Sixth Ship Interior Top Right,Sixth Ship Interior Third Right,,
Sonic,Egg Fleet,Sixth Ship Interior Top Right,Sixth Ship Door,,
Sonic,Egg Fleet,Sixth Ship Door,Sixth Ship Interior Top Right,,
Sonic,Egg Fleet,Sixth Ship Door,Sixth Ship After Door,KillGroundEnemyE2000SonicEF,
Sonic,Egg Fleet,Sixth Ship After Door,Sixth Ship Destruction Scene,RocketAccelSonicEF,
Sonic,Egg Fleet,Sixth Ship Destruction Scene,Goal,,
