Team,Level,Source,Target,Rule,Notes
Sonic,Final Fortress,Platform With Checkpoint 1 Upper,Platform With Checkpoint 1 Lower,,
Sonic,Final Fortress,Platform With Checkpoint 1 Upper,Checkpoint 1,,
Sonic,Final Fortress,Checkpoint 1,Platform With Checkpoint 1 Upper,,
Sonic,Final Fortress,Platform With Checkpoint 1 Upper,First Hallway Top Falling Platform,FallingPlatformand((FlyingAnyandItemBalloon)orFlyingOneChar)SonicFinal,can make with tornado and rocket accel
Sonic,Final Fortress,First Hallway Top Falling Platform,Platform With Checkpoint 1 Upper,NOTPOSSIBLE,
Sonic,Final Fortress,Platform With Checkpoint 1 Upper,First Hallway Middle Falling Platform,FallingPlatformSonicFinal,
Sonic,Final Fortress,First Hallway Middle Falling Platform,Platform With Checkpoint 1 Upper,NOTPOSSIBLE,
Sonic,Final Fortress,First Hallway Top Falling Platform,First Hallway Middle Falling Platform,FallingPlatformSonicFinal,
Sonic,Final Fortress,First Hallway Middle Falling Platform,First Hallway Top Falling Platform,NOTPOSSIBLE,
Sonic,Final Fortress,First Hallway Middle Falling Platform,First Hallway Bottom Falling Platform,FlyingAnyandFallingPlatformSonicFinal,
Sonic,Final Fortress,First Hallway Bottom Falling Platform,First Hallway End Falling Platform,FallingPlatformSonicFinal,
Sonic,Final Fortress,First Hallway Top Falling Platform,First Hallway Top Triangle Jump,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Top Triangle Jump,First Hallway Top Falling Platform,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Middle Falling Platform,First Hallway Middle Triangle Jump,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Middle Triangle Jump,First Hallway Middle Falling Platform,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Bottom Falling Platform,First Hallway Bottom Triangle Jump,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Bottom Triangle Jump,First Hallway Bottom Falling Platform,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Middle Triangle Jump,First Hallway Bottom Falling Platform,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Top Triangle Jump,First Hallway Middle Falling Platform,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Top Triangle Jump,First Hallway Bottom Falling Platform,FallingPlatformandTriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Bottom Falling Platform,First Hallway End Bottom,FallingPlatformSonicFinal,
Sonic,Final Fortress,First Hallway End Bottom,First Hallway Bottom Falling Platform,FallingPlatformSonicFinal,
Sonic,Final Fortress,First Hallway End Bottom,Path After First Hallway,(BreakandSingleSpring)orFlying3CharsSonicFinal,breakable block Final Fortress 14 06
Sonic,Final Fortress,Path After First Hallway,First Hallway End Bottom,,
Sonic,Final Fortress,First Hallway Top Triangle Jump,Path After First Hallway,TriangleJumpSonicFinal,
Sonic,Final Fortress,Path After First Hallway,First Hallway Top Triangle Jump,TriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Middle Triangle Jump,Path After First Hallway,TriangleJumpSonicFinal,
Sonic,Final Fortress,Path After First Hallway,First Hallway Middle Triangle Jump,TriangleJumpSonicFinal,
Sonic,Final Fortress,First Hallway Bottom Triangle Jump,Path After First Hallway,TriangleJumpSonicFinal,
Sonic,Final Fortress,Path After First Hallway,First Hallway Bottom Triangle Jump,TriangleJumpSonicFinal,
Sonic,Final Fortress,Path After First Hallway,Upper Path After First Hallway,BreakandDashPanelSonicFinal,can bounce off of cannon onto geometry with FlyingAny
Sonic,Final Fortress,Upper Path After First Hallway,Path After First Hallway,,Also Here is where super slingshot is
Sonic,Final Fortress,Upper Path After First Hallway,Upper Path After First Hallway Case,KillGroundEnemyHeavyEggHammerSonicFinal,
Sonic,Final Fortress,Upper Path After First Hallway Case,Upper Path After First Hallway Pole,PoleandRegularSwitchSonicFinal,
Sonic,Final Fortress,Upper Path After First Hallway Pole,Pole With Bonus Key 1,PoleSonicFinal,
Sonic,Final Fortress,Pole With Bonus Key 1,Bonus Key 1,,
Sonic,Final Fortress,Bonus Key 1,Pole With Bonus Key 1,,
Sonic,Final Fortress,Pole With Bonus Key 1,Pole After Bonus Key 1,PoleSonicFinal,
Sonic,Final Fortress,Pole After Bonus Key 1,Rail After Bonus Key 1,PoleSonicFinal,can be flown to with full stack
Sonic,Final Fortress,Rail After Bonus Key 1,Double Cannon Platform After Bonus Key 1,,
Sonic,Final Fortress,Rail After Bonus Key 1,Pole Above Double Cannon Platform,PoleAirSonicFinal,
Sonic,Final Fortress,Double Cannon Platform After Bonus Key 1,Falling Platforms After Bonus Key 1,FallingPlatformSonicFinal,
Sonic,Final Fortress,Double Cannon Platform After Bonus Key 1,Climb Above Double Cannon Platform Sides,FlyingAnySonicFinal,
Sonic,Final Fortress,Falling Platforms After Bonus Key 1,Climb Above Double Cannon Platform Sides,FlyingAnyorTornadoHoverSonicFinal,tornado and egg pawn is enough
Sonic,Final Fortress,Climb Above Double Cannon Platform Sides,Falling Platforms After Bonus Key 1,FallingPlatformSonicFinal,
Sonic,Final Fortress,Climb Above Double Cannon Platform Sides,Climb Above Double Cannon Platform Middle,FlyingAnySonicFinal,
Sonic,Final Fortress,Climb Above Double Cannon Platform Middle,Climb Above Double Cannon Platform Sides,,
Sonic,Final Fortress,Climb Above Double Cannon Platform Middle,Climb Above Double Cannon Platform Top,(FlyingAnyorTornadoHover)andWeightSonicFinal,
Sonic,Final Fortress,Climb Above Double Cannon Platform Top,Climb Above Double Cannon Platform Middle,,
Sonic,Final Fortress,Climb Above Double Cannon Platform Top,Lower Route Path Before Checkpoint 2 Start,FireDunkSonicFinal,
Sonic,Final Fortress,Lower Route Path Before Checkpoint 2 Start,Lower Route Path Before Checkpoint 2 Middle,(BreakorFlyingAnyorTornadoHover)andSingleSpringSonicFinal,might be possible with homing off of egg pawn
Sonic,Final Fortress,Lower Route Path Before Checkpoint 2 Middle,Lower Route Path Before Checkpoint 2 Start,,
Sonic,Final Fortress,Lower Route Path Before Checkpoint 2 Middle,Lower Route Path Before Checkpoint 2 Middle Case,KillGroundEnemyPlainShieldSonicFinal,
Sonic,Final Fortress,Lower Route Path Before Checkpoint 2 Middle Case,Door Before Checkpoint 2,SingleSpringSonicFinal,
Sonic,Final Fortress,Pole Above Double Cannon Platform,Upper Route Platform With 1-Up Before Checkpoint 2,(FlyingAnyorTornadoHover)andPoleAirSonicFinal,
Sonic,Final Fortress,Upper Route Platform With 1-Up Before Checkpoint 2,Triangle Jump From 1-Up Platform Before Checkpoint 2,TriangleJumpSonicFinal,
Sonic,Final Fortress,Triangle Jump From 1-Up Platform Before Checkpoint 2,Upper Route Platform With 1-Up Before Checkpoint 2,TriangleJumpSonicFinal,
Sonic,Final Fortress,Upper Route Platform With 1-Up Before Checkpoint 2,Upper Triangle Jump Before Checkpoint 2,TriangleJumpandTripleSpringSonicFinal,
Sonic,Final Fortress,Upper Triangle Jump Before Checkpoint 2,Upper Route Platform With 1-Up Before Checkpoint 2,TriangleJumpSonicFinal,
Sonic,Final Fortress,Triangle Jump From 1-Up Platform Before Checkpoint 2,Lower Route Path Before Checkpoint 2 Middle,TriangleJumpSonicFinal,
Sonic,Final Fortress,Upper Triangle Jump Before Checkpoint 2,Door Before Checkpoint 2,TriangleJumpSonicFinal,
Sonic,Final Fortress,Door Before Checkpoint 2,After Door Before Checkpoint 2,KillGroundEnemyE2000RSonicFinal,
Sonic,Final Fortress,After Door Before Checkpoint 2,Door Before Checkpoint 2,,might be possible as door closes on one side only
Sonic,Final Fortress,After Door Before Checkpoint 2,After Laser Wall At Checkpoint 2,FlyingAnySonicFinal,
Sonic,Final Fortress,After Laser Wall At Checkpoint 2,After Door Before Checkpoint 2,FlyingAnySonicFinal,
Sonic,Final Fortress,After Laser Wall At Checkpoint 2,Checkpoint 2,,
Sonic,Final Fortress,Checkpoint 2,After Laser Wall At Checkpoint 2,,
Sonic,Final Fortress,After Laser Wall At Checkpoint 2,Bonus Key 2,,
Sonic,Final Fortress,Bonus Key 2,After Laser Wall At Checkpoint 2,,
Sonic,Final Fortress,After Laser Wall At Checkpoint 2,Self Destruct Switch 1,SelfDestructSwitchSonicFinal,
Sonic,Final Fortress,Self Destruct Switch 1,Rail After Checkpoint 2,SelfDestructSwitchSonicFinal,
Sonic,Final Fortress,Rail After Checkpoint 2,Lower Route Path After Checkpoint 2,,
Sonic,Final Fortress,Lower Route Path After Checkpoint 2,Lower Route Path After Checkpoint 2 Fan,FanandFlyingAnyandTargetSwitchandThunderShootSonicFinal,
Sonic,Final Fortress,Lower Route Path After Checkpoint 2 Fan,Circle Rail After Checkpoint 2,FanSonicFinal,
Sonic,Final Fortress,Rail After Checkpoint 2,Upper Route Pole After Checkpoint 2,PoleAirSonicFinal,
Sonic,Final Fortress,Upper Route Pole After Checkpoint 2,Circle Rail After Checkpoint 2,PoleAirSonicFinal,
Sonic,Final Fortress,Circle Rail After Checkpoint 2,Second Hallway Middle Falling Platform,FallingPlatformSonicFinal,
Sonic,Final Fortress,Second Hallway Middle Falling Platform,Second Hallway Bottom Falling Platform,FlyingAnyandFallingPlatformSonicFinal,
Sonic,Final Fortress,Second Hallway Middle Falling Platform,Second Hallway Middle Triangle Jump,TriangleJumpSonicFinal,
Sonic,Final Fortress,Second Hallway Bottom Falling Platform,Second Hallway Bottom,FlyingAnyandPulleySonicFinal,
Sonic,Final Fortress,Second Hallway Middle Triangle Jump,Second Hallway Bottom,TriangleJumpSonicFinal,
Sonic,Final Fortress,Second Hallway Bottom,Second Hallway Bottom Case,KillGroundEnemyPlainShieldSonicFinal,
Sonic,Final Fortress,Second Hallway Bottom Case,Lower Route Path After Second Hallway,PoleAirandSwitchSonicFinal,
Sonic,Final Fortress,Lower Route Path After Second Hallway,Second Hallway Bottom,,
Sonic,Final Fortress,Circle Rail After Checkpoint 2,Pole At Circle Rail After Checkpoint 2,PoleAirSonicFinal,
Sonic,Final Fortress,Pole At Circle Rail After Checkpoint 2,Second Hallway Top Falling Platform,FallingPlatformSonicFinal,
Sonic,Final Fortress,Second Hallway Top Falling Platform,Second Hallway Top Triangle Jump,TriangleJumpSonicFinal,
Sonic,Final Fortress,Second Hallway Top Triangle Jump,Second Hallway Top Ring Line,LightDashSonicFinal,
Sonic,Final Fortress,Second Hallway Top Ring Line,Upper Rail Before Quin Platforms,,
Sonic,Final Fortress,Upper Rail Before Quin Platforms,Quin Platforms Small Middle Platform,,
Sonic,Final Fortress,Lower Route Path After Second Hallway,Lower Rail Before Quin Platforms,BreakSonicFinal,
Sonic,Final Fortress,Lower Rail Before Quin Platforms,Lower Route Path After Second Hallway,FireDunkSonicFinal,
Sonic,Final Fortress,Lower Rail Before Quin Platforms,Quin Platforms Bottom Platform,,
Sonic,Final Fortress,Quin Platforms Bottom Platform,Lower Rail Before Quin Platforms,FlyingAnySonicFinal,
Sonic,Final Fortress,Quin Platforms Bottom Platform,Quin Platforms Bottom Platform Fan,All3CharsandFanandKillGroundEnemyCannonSonicFinal,
Sonic,Final Fortress,Quin Platforms Bottom Platform Fan,Quin Platforms Front Middle Platform,FanSonicFinal,
Sonic,Final Fortress,Quin Platforms Front Middle Platform,Quin Platforms Bottom Platform,,
Sonic,Final Fortress,Quin Platforms Front Middle Platform,Quin Platforms Left Top Platform,,
Sonic,Final Fortress,Quin Platforms Left Top Platform,Quin Platforms Front Middle Platform,,
Sonic,Final Fortress,Quin Platforms Front Middle Platform,Quin Platforms Right Top Platform,,
Sonic,Final Fortress,Quin Platforms Right Top Platform,Quin Platforms Front Middle Platform,,
Sonic,Final Fortress,Quin Platforms Front Middle Platform,Quin Platforms Small Middle Platform,,
Sonic,Final Fortress,Quin Platforms Small Middle Platform,Quin Platforms Front Middle Platform,,
Sonic,Final Fortress,Quin Platforms Front Middle Platform,Quin Platforms Front Middle Platform Case,KillGroundEnemyEggHammerSonicFinal,
Sonic,Final Fortress,Quin Platforms Front Middle Platform Case,Quin Platforms Small Middle Platform Pole,PoleandRegularSwitchSonicFinal,
Sonic,Final Fortress,Quin Platforms Small Middle Platform Pole,Rail Above Quin Platforms,PoleSonicFinal,
Sonic,Final Fortress,Quin Platforms Front Middle Platform,Wall Section With Bonus Key 3,NOTPOSSIBLE,is possible with Flying Any (camera)
Sonic,Final Fortress,Rail Above Quin Platforms,Wall Section With Bonus Key 3,,
Sonic,Final Fortress,Wall Section With Bonus Key 3,Bonus Key 3,,
Sonic,Final Fortress,Bonus Key 3,Wall Section With Bonus Key 3,,
Sonic,Final Fortress,Wall Section With Bonus Key 3,Rail Section After Quin Platforms,,
Sonic,Final Fortress,Rail Section After Quin Platforms,Platform Tower Bottom,,
Sonic,Final Fortress,Rail Section After Quin Platforms,Platform Tower Left,NOTPOSSIBLE,is possible with flyingany
Sonic,Final Fortress,Platform Tower Bottom,Platform Tower Bottom Fan,FanandFlyingAnyandPushPullSwitchSonicFinal,
Sonic,Final Fortress,Platform Tower Bottom Fan,Platform Tower Left,FanSonicFinal,
Sonic,Final Fortress,Platform Tower Left,Platform Tower Bottom,,
Sonic,Final Fortress,Platform Tower Left,Platform Tower Left Case,KillGroundEnemyHeavyEggHammerSonicFinal,
Sonic,Final Fortress,Platform Tower Left Case,Platform Tower Right,GongSonicFinal,
Sonic,Final Fortress,Platform Tower Right,Platform Tower Left,FlyingAnyorGlideorHomingSonicFinal,
Sonic,Final Fortress,Platform Tower Right,Platform Tower Bottom,,
Sonic,Final Fortress,Platform Tower Right,Platform Tower Right Pole,KillGroundEnemyEggHammerandTargetSwitchandThunderShootSonicFinal,
Sonic,Final Fortress,Platform Tower Right Pole,Platform Tower Top Door,PoleSonicFinal,
Sonic,Final Fortress,Platform Tower Top Door,Platform Tower Right,,
Sonic,Final Fortress,Platform Tower Top Door,Platform Tower Left,,
Sonic,Final Fortress,Platform Tower Top Door,Platform Tower Top After Door,KillGroundEnemyEggHammerHeavyEggHammerSonicFinal,
Sonic,Final Fortress,Platform Tower Top After Door,Platform Tower Top Door,,
Sonic,Final Fortress,Platform Tower Top After Door,Checkpoint 3,,
Sonic,Final Fortress,Checkpoint 3,Platform Tower Top After Door,,
Sonic,Final Fortress,Platform Tower Top After Door,Self Destruct Switch 2,SelfDestructSwitchSonicFinal,
Sonic,Final Fortress,Self Destruct Switch 2,Final Rail Section,SelfDestructSwitchSonicFinal,
Sonic,Final Fortress,Final Rail Section,Big Laser Rail Section,FlyingAnySonicFinal,
Sonic,Final Fortress,Big Laser Rail Section,Final Self Destruct Switch Platform Bottom,,
Sonic,Final Fortress,Final Self Destruct Switch Platform Bottom,Final Self Destruct Switch Platform Top,FlyingAnyorTornadoHoverorTripleSpringSonicFinal,
Sonic,Final Fortress,Final Self Destruct Switch Platform Top,Self Destruct Switch 3,SelfDestructSwitchSonicFinal,
Sonic,Final Fortress,Self Destruct Switch 3,End Platform,SelfDestructSwitchSonicFinal,
Sonic,Final Fortress,End Platform,Goal,,
